sku_code,cpse_name,depot_location,raw_description,quantity,unit_cost_inr,days_idle,po_no,heat_no,standard,hsn_code,gem_category,mesc_code,cppp_tender_id
HPCL-CHE-04166,HPCL,"Visakh Refinery, Andhra Pradesh",VLV-CHK-DN25-PN420-A105-TR16-RTJ,64,19992.57,143,HPCL/PO/2024/596280,HT-C37483,BS 1868,84813000,GeM/CAT/VALVES/CHECK/API594,77.14.31.92.721.1,CPPP/2025/HPCL_728535
HPCL-BUT-04167,HPCL,"Visakh Refinery, Andhra Pradesh",VLV-BFV-DN500-PN250-A351CF8M-NITRONIC-60-RTJ,9,64818.94,271,HPCL/PO/2024/175408,HT-B85341,API 609,84818030,GeM/CAT/VALVES/BUTTERFLY/API609,77.18.13.70.755.1,CPPP/2025/HPCL_977777
HPCL-BAL-04168,HPCL,"Visakh Refinery, Andhra Pradesh",VLV-BL-DN400-PN20-A182F51-INCONEL/STELLITE-RF,37,58835.87,33,HPCL/PO/2024/811215,HT-X96066,API 6D,84818030,GeM/CAT/VALVES/BALL/API6D,77.16.11.94.335.1,CPPP/2025/HPCL_263686
HPCL-STU-04169,HPCL,"Bathinda Refinery (HMEL JV), Punjab",STUD-M16-260MM-A193B8M-8M,174,1692.88,425,HPCL/PO/2024/469218,HT-B18012,ASME B18.2.1,73181500,GeM/CAT/FASTENERS/STUD_BOLTS/B16.5,81.30.64.24.131.1,CPPP/2025/HPCL_891412
HPCL-PSV-04170,HPCL,"Bathinda Refinery (HMEL JV), Punjab",VLV-PSV-DN500-PN250-ORF-P-A216WCB,123,62173.53,69,HPCL/PO/2024/353993,HT-Z61492,ASME SEC VIII,84814000,GeM/CAT/VALVES/SAFETY_RELIEF/API526,77.40.34.95.755.1,CPPP/2025/HPCL_607879
HPCL-ELB-04171,HPCL,"Mumbai Refinery, Maharashtra",ELB-90LR-DN150-SCH 40-A403WP304L,171,3255.4,539,HPCL/PO/2024/854672,HT-A44984,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.99.38.505.1,CPPP/2025/HPCL_731271
HPCL-GAT-04172,HPCL,"Visakh Refinery, Andhra Pradesh",VLV-GT-DN40-PN250-A351CF8M-TR5-RTJ,168,68861.46,78,HPCL/PO/2024/709539,HT-A78485,ASME B16.34,84818030,GeM/CAT/VALVES/GATE/API600,77.10.16.83.651.1,CPPP/2025/HPCL_209010
HPCL-CEN-04173,HPCL,"Visakh Refinery, Andhra Pradesh",PUMP-SLEEVE-DN400-AISI410-API610,128,49099.56,11,HPCL/PO/2024/135512,HT-B36279,API 610,84139120,GeM/CAT/PUMPS/SPARES/API610,58.10.38.59.891.1,CPPP/2025/HPCL_267913
HPCL-TEE-04174,HPCL,"Visakh Refinery, Andhra Pradesh",TEE-EQ-DN250-SCH 40-A234WPB,168,4491.04,931,HPCL/PO/2024/344181,HT-A97841,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.38.99.776.1,CPPP/2025/HPCL_548128
HPCL-STU-04175,HPCL,"Visakh Refinery, Andhra Pradesh",STUD-M42-220MM-A193B16-7,134,2675.53,970,HPCL/PO/2024/332292,HT-A88749,ASME B18.2.1,73181500,GeM/CAT/FASTENERS/STUD_BOLTS/B16.5,81.30.13.19.139.1,CPPP/2025/HPCL_187357
HPCL-TEE-04176,HPCL,"Visakh Refinery, Andhra Pradesh",TEE-EQ-DN500-SCH 40-A403WP304L,75,5029.93,76,HPCL/PO/2024/682247,HT-A75147,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.22.71.935.1,CPPP/2025/HPCL_380699
HPCL-ELB-04177,HPCL,"Visakh Refinery, Andhra Pradesh",ELB-90LR-DN40-SCH 80-A234WPB,53,3561.46,342,HPCL/PO/2024/253520,HT-B13238,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.98.52.877.1,CPPP/2025/HPCL_566300
HPCL-PIP-04178,HPCL,"Mumbai Refinery, Maharashtra",PIPE-SMLS-DN100-SCH 160-A106GR.B-BE,138,7744.21,56,HPCL/PO/2024/837441,HT-A78297,ASME B36.10M,73041910,GeM/CAT/PIPES/SEAMLESS/ASME,60.15.65.28.478.1,CPPP/2025/HPCL_332475
HPCL-RED-04179,HPCL,"Visakh Refinery, Andhra Pradesh",RED-CONC-DN300-SCH 160-A420WPL6,49,3945.6,574,HPCL/PO/2024/406264,HT-Z17519,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.85.35.917.1,CPPP/2025/HPCL_366297
HPCL-GLO-04180,HPCL,"Visakh Refinery, Andhra Pradesh",VLV-GL-DN40-PN100-A350LF2-TR5-RF,145,32838.54,36,HPCL/PO/2024/119079,HT-C50406,API 623,84818030,GeM/CAT/VALVES/GLOBE/BS1873,77.12.53.93.986.1,CPPP/2025/HPCL_655525
HPCL-RED-04181,HPCL,"Visakh Refinery, Andhra Pradesh",RED-CONC-DN150-A420WPL6,129,4052.26,779,HPCL/PO/2024/663410,HT-A74407,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.34.49.446.1,CPPP/2025/HPCL_830564
HPCL-GAS-04182,HPCL,"Bathinda Refinery (HMEL JV), Punjab",GSKT-SWG-DN150-PN20-SS316L/FG,7,2265.92,62,HPCL/PO/2024/280328,HT-X49761,ASME B16.20,84841000,GeM/CAT/GASKETS/SPIRAL_WOUND/B16.20,85.20.70.27.236.1,CPPP/2025/HPCL_311476
HPCL-GAT-04183,HPCL,"Visakh Refinery, Andhra Pradesh",VLV-GT-DN15-PN50-A350LF2-TR8-RF,116,26375.71,865,HPCL/PO/2024/551512,HT-X69656,API 600,84818030,GeM/CAT/VALVES/GATE/API600,77.10.54.76.182.1,CPPP/2025/HPCL_824323
HPCL-CHE-04184,HPCL,"Visakh Refinery, Andhra Pradesh",VLV-CHK-DN600-PN150-A351CF8M-TR12-RTJ,99,59310.81,772,HPCL/PO/2024/831652,HT-Z60436,API 6D,84813000,GeM/CAT/VALVES/CHECK/API594,77.14.62.96.353.1,CPPP/2025/HPCL_568144
HPCL-TEE-04185,HPCL,"Visakh Refinery, Andhra Pradesh",TEE-EQ-DN250-A234WPB,106,4503.97,224,HPCL/PO/2024/749633,HT-C13995,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.60.92.712.1,CPPP/2025/HPCL_274728
HPCL-BUT-04186,HPCL,"Mumbai Refinery, Maharashtra",VLV-BFV-DN80-PN420-A352LCB-SS316+STELLITE-RTJ,89,29023.4,832,HPCL/PO/2024/682106,HT-A92604,API 609,84818030,GeM/CAT/VALVES/BUTTERFLY/API609,77.18.34.61.247.1,CPPP/2025/HPCL_370956
HPCL-STU-04187,HPCL,"Bathinda Refinery (HMEL JV), Punjab",STUD-M42-220MM-A320L7-7,52,1726.89,216,HPCL/PO/2024/925900,HT-A29787,ASME B18.2.1,73181500,GeM/CAT/FASTENERS/STUD_BOLTS/B16.5,81.30.90.69.673.1,CPPP/2025/HPCL_505181
HPCL-STU-04188,HPCL,"Mumbai Refinery, Maharashtra",STUD-M30-150MM-A193B7M-2HM,10,1735.66,325,HPCL/PO/2024/185334,HT-C19294,ASME B16.5,73181500,GeM/CAT/FASTENERS/STUD_BOLTS/B16.5,81.30.32.12.962.1,CPPP/2025/HPCL_170127
HPCL-GAT-04189,HPCL,"Bathinda Refinery (HMEL JV), Punjab",VLV-GT-DN600-PN150-A182F316L-RTJ,46,59255.25,327,HPCL/PO/2024/586752,HT-X25994,API 600,84818030,GeM/CAT/VALVES/GATE/API600,77.10.24.52.450.1,CPPP/2025/HPCL_657262
HPCL-GAS-04190,HPCL,"Visakh Refinery, Andhra Pradesh",GSKT-SWG-DN500-PN50-INCONEL625/FG,79,12051.6,11,HPCL/PO/2024/178616,HT-A56723,ASME B16.20,84841000,GeM/CAT/GASKETS/SPIRAL_WOUND/B16.20,85.20.28.21.271.1,CPPP/2025/HPCL_377372
HPCL-FLA-04191,HPCL,"Bathinda Refinery (HMEL JV), Punjab",FLG-SW-DN150-PN250-A182F11-RTJ,27,5763.56,294,HPCL/PO/2024/403716,HT-C36427,ASME B16.5,73072100,GeM/CAT/FLANGES/ASME/B16.5,74.20.41.76.304.1,CPPP/2025/HPCL_577922
HPCL-CHE-04192,HPCL,"Mumbai Refinery, Maharashtra",VLV-CHK-DN100-PN20-A105-TR12-RF,24,26183.96,335,HPCL/PO/2024/299886,HT-C42312,API 6D,84813000,GeM/CAT/VALVES/CHECK/API594,77.14.40.83.519.1,CPPP/2025/HPCL_376559
HPCL-GAT-04193,HPCL,"Visakh Refinery, Andhra Pradesh",VLV-GT-DN500-PN100-A216WCB-TR5-RF,147,23978.44,102,HPCL/PO/2024/890205,HT-B17485,API 602,84818030,GeM/CAT/VALVES/GATE/API600,77.10.88.87.967.1,CPPP/2025/HPCL_817655
HPCL-CHE-04194,HPCL,"Visakh Refinery, Andhra Pradesh",VLV-CHK-DN15-PN250-A351CF8M-TR1-RTJ,93,52193.94,254,HPCL/PO/2024/622811,HT-A11374,API 594,84813000,GeM/CAT/VALVES/CHECK/API594,77.14.46.70.462.1,CPPP/2025/HPCL_816717
HPCL-TEE-04195,HPCL,"Visakh Refinery, Andhra Pradesh",TEE-EQ-DN200-A234WPB,72,3551.67,22,HPCL/PO/2024/664992,HT-X19686,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.14.21.109.1,CPPP/2025/HPCL_655637
HPCL-CHE-04196,HPCL,"Mumbai Refinery, Maharashtra",VLV-CHK-DN300-PN50-A352LCB-RF,116,25008.74,412,HPCL/PO/2024/442707,HT-X14908,BS 1868,84813000,GeM/CAT/VALVES/CHECK/API594,77.14.75.78.517.1,CPPP/2025/HPCL_302073
HPCL-GAS-04197,HPCL,"Bathinda Refinery (HMEL JV), Punjab",GSKT-RTJ-DN250-PN150-A182F316L,141,7508.37,149,HPCL/PO/2024/375621,HT-X46907,ASME B16.20,84841000,GeM/CAT/GASKETS/RTJ/B16.20,85.20.59.89.129.1,CPPP/2025/HPCL_857793
HPCL-BUT-04198,HPCL,"Visakh Refinery, Andhra Pradesh",VLV-BFV-DN500-PN250-A216WCB-SS316+STELLITE-RTJ,84,26568.67,1087,HPCL/PO/2024/460987,HT-B79319,API 609,84818030,GeM/CAT/VALVES/BUTTERFLY/API609,77.18.87.39.294.1,CPPP/2025/HPCL_443107
HPCL-PIP-04199,HPCL,"Mumbai Refinery, Maharashtra",PIPE-ERW-DN20-SCH XXS-A333GR.6-BE,141,11511.76,840,HPCL/PO/2024/498472,HT-Z83309,API 5L PSL2,73041910,GeM/CAT/PIPES/SEAMLESS/ASME,60.15.92.56.522.1,CPPP/2025/HPCL_637446
HPCL-ELB-04200,HPCL,"Bathinda Refinery (HMEL JV), Punjab",ELB-90LR-DN400-SCH 160-A403WP316L,154,3464.25,913,HPCL/PO/2024/947379,HT-A77869,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.51.98.712.1,CPPP/2025/HPCL_790681
HPCL-PIP-04201,HPCL,"Visakh Refinery, Andhra Pradesh",PIPE-ERW-DN400-SCH 160-A333GR.6-BE,143,13242.95,58,HPCL/PO/2024/231042,HT-A53226,ASME B36.10M,73041910,GeM/CAT/PIPES/SEAMLESS/ASME,60.15.24.93.195.1,CPPP/2025/HPCL_630226
HPCL-BAL-04202,HPCL,"Mumbai Refinery, Maharashtra",VLV-BL-DN400-PN20-A182F51-316SS/PEEK-RF,14,57937.27,695,HPCL/PO/2024/979369,HT-C93347,API 6D,84818030,GeM/CAT/VALVES/BALL/API6D,77.16.70.80.635.1,CPPP/2025/HPCL_122484
HPCL-GAS-04203,HPCL,"Bathinda Refinery (HMEL JV), Punjab",GSKT-SWG-DN600-PN50-SS316L/FG,116,2547.64,187,HPCL/PO/2024/966711,HT-A67188,ASME B16.20,84841000,GeM/CAT/GASKETS/SPIRAL_WOUND/B16.20,85.20.98.68.136.1,CPPP/2025/HPCL_517279
HPCL-GLO-04204,HPCL,"Visakh Refinery, Andhra Pradesh",VLV-GL-DN150-PN420-A350LF2-TR1-RTJ,44,39545.67,462,HPCL/PO/2024/841474,HT-Z18014,API 602,84818030,GeM/CAT/VALVES/GLOBE/BS1873,77.12.87.51.547.1,CPPP/2025/HPCL_837161
HPCL-FLA-04205,HPCL,"Visakh Refinery, Andhra Pradesh",FLG-WN-RTJ-DN40-PN50-A182F316L-RF,127,10909.77,299,HPCL/PO/2024/820123,HT-C16253,ASME B16.5,73072100,GeM/CAT/FLANGES/ASME/B16.5,74.20.20.82.849.1,CPPP/2025/HPCL_599762
HPCL-CHE-04206,HPCL,"Mumbai Refinery, Maharashtra",VLV-CHK-DN25-PN150-A352LCB-RTJ,31,18224.16,218,HPCL/PO/2024/409713,HT-A91050,BS 1868,84813000,GeM/CAT/VALVES/CHECK/API594,77.14.86.38.660.1,CPPP/2025/HPCL_696316
HPCL-GLO-04207,HPCL,"Bathinda Refinery (HMEL JV), Punjab",VLV-GL-DN250-PN420-A352LCB-TR8-RTJ,103,24425.86,258,HPCL/PO/2024/713890,HT-B42715,BS 1873,84818030,GeM/CAT/VALVES/GLOBE/BS1873,77.12.27.59.899.1,CPPP/2025/HPCL_936150
HPCL-PSV-04208,HPCL,"Visakh Refinery, Andhra Pradesh",VLV-PSV-DN100-PN50-ORF-N-A216WCB,116,44646.63,162,HPCL/PO/2024/543684,HT-B37637,ASME SEC VIII,84814000,GeM/CAT/VALVES/SAFETY_RELIEF/API526,77.40.74.90.739.1,CPPP/2025/HPCL_188218
HPCL-GLO-04209,HPCL,"Mumbai Refinery, Maharashtra",VLV-GL-DN600-PN50-A216WCB-TR1-RF,16,28109.66,1005,HPCL/PO/2024/304987,HT-A47463,BS 1873,84818030,GeM/CAT/VALVES/GLOBE/BS1873,77.12.18.68.785.1,CPPP/2025/HPCL_357185
HPCL-GAS-04210,HPCL,"Mumbai Refinery, Maharashtra",GSKT-SWG-DN250-PN50-SS316L/FG,25,1996.93,717,HPCL/PO/2024/393270,HT-Z67897,ASME B16.20,84841000,GeM/CAT/GASKETS/SPIRAL_WOUND/B16.20,85.20.54.20.804.1,CPPP/2025/HPCL_920298
HPCL-STU-04211,HPCL,"Visakh Refinery, Andhra Pradesh",STUD-M24-180MM-A193B8M-8M,99,1548.95,68,HPCL/PO/2024/239454,HT-B69042,ASME B18.2.1,73181500,GeM/CAT/FASTENERS/STUD_BOLTS/B16.5,81.30.12.84.116.1,CPPP/2025/HPCL_349789
HPCL-GAT-04212,HPCL,"Mumbai Refinery, Maharashtra",VLV-GT-DN40-PN250-A182F316L-TR8-RTJ,23,45143.63,592,HPCL/PO/2024/451730,HT-Z39419,API 602,84818030,GeM/CAT/VALVES/GATE/API600,77.10.34.98.236.1,CPPP/2025/HPCL_952690
HPCL-STU-04213,HPCL,"Visakh Refinery, Andhra Pradesh",STUD-M24-120MM-A193B8M-8M,80,1593.52,208,HPCL/PO/2024/414214,HT-C88741,ASME B16.5,73181500,GeM/CAT/FASTENERS/STUD_BOLTS/B16.5,81.30.17.41.994.1,CPPP/2025/HPCL_993115
HPCL-STU-04214,HPCL,"Mumbai Refinery, Maharashtra",STUD-M27-220MM-A193B7M-2HM,12,1897.51,109,HPCL/PO/2024/514728,HT-A28970,ASME B16.5,73181500,GeM/CAT/FASTENERS/STUD_BOLTS/B16.5,81.30.24.96.604.1,CPPP/2025/HPCL_982448
HPCL-BAL-04215,HPCL,"Visakh Refinery, Andhra Pradesh",VLV-BL-DN40-PN100-A182F51-316SS/PEEK-RF,113,79530.48,79,HPCL/PO/2024/604789,HT-C93944,API 6D,84818030,GeM/CAT/VALVES/BALL/API6D,77.16.35.80.527.1,CPPP/2025/HPCL_508392
HPCL-TEE-04216,HPCL,"Bathinda Refinery (HMEL JV), Punjab",TEE-EQ-DN600-SCH 80-A234WPB,34,4099.09,1110,HPCL/PO/2024/743301,HT-B24241,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.60.87.617.1,CPPP/2025/HPCL_241332
HPCL-CEN-04217,HPCL,"Mumbai Refinery, Maharashtra",PUMP-IMP-DN400-AISI410-API610,9,49977.35,781,HPCL/PO/2024/124097,HT-X39387,API 610,84139120,GeM/CAT/PUMPS/SPARES/API610,58.10.55.31.505.1,CPPP/2025/HPCL_572336
HPCL-BUT-04218,HPCL,"Visakh Refinery, Andhra Pradesh",VLV-BFV-DN40-PN420-A216WCB-SS316+STELLITE-RTJ,11,37481.26,34,HPCL/PO/2024/952771,HT-A45224,ASME B16.34,84818030,GeM/CAT/VALVES/BUTTERFLY/API609,77.18.90.65.747.1,CPPP/2025/HPCL_121212
HPCL-PSV-04219,HPCL,"Bathinda Refinery (HMEL JV), Punjab",VLV-PSV-DN20-PN250-ORF-Q-A216WCB,2,60376.28,335,HPCL/PO/2024/384645,HT-X28793,API 526,84814000,GeM/CAT/VALVES/SAFETY_RELIEF/API526,77.40.67.23.527.1,CPPP/2025/HPCL_577701
HPCL-BUT-04220,HPCL,"Mumbai Refinery, Maharashtra",VLV-BFV-DN600-PN100-A351CF8M-SS316+STELLITE-RF,129,59751.01,215,HPCL/PO/2024/372527,HT-B43000,ASME B16.34,84818030,GeM/CAT/VALVES/BUTTERFLY/API609,77.18.69.46.252.1,CPPP/2025/HPCL_781645
HPCL-BUT-04221,HPCL,"Bathinda Refinery (HMEL JV), Punjab",VLV-BFV-DN500-PN100-A352LCB-NITRONIC-60-RF,85,29800.2,799,HPCL/PO/2024/963818,HT-C59632,ASME B16.34,84818030,GeM/CAT/VALVES/BUTTERFLY/API609,77.18.37.24.905.1,CPPP/2025/HPCL_515155
HPCL-FLA-04222,HPCL,"Mumbai Refinery, Maharashtra",FLG-TH-DN300-PN250-INCONEL625-RTJ,158,27249.98,148,HPCL/PO/2024/232532,HT-X39694,ASME B16.5,73072100,GeM/CAT/FLANGES/ASME/B16.5,74.20.98.55.236.1,CPPP/2025/HPCL_644305
HPCL-TEE-04223,HPCL,"Mumbai Refinery, Maharashtra",TEE-EQ-DN600-SCH 160-A234WPB,51,3684.68,14,HPCL/PO/2024/141573,HT-A95616,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.26.83.872.1,CPPP/2025/HPCL_824861
HPCL-PSV-04224,HPCL,"Bathinda Refinery (HMEL JV), Punjab",VLV-PSV-DN300-PN150-ORF-N-A351CF8M,13,149448.63,79,HPCL/PO/2024/431283,HT-B44271,API 526,84814000,GeM/CAT/VALVES/SAFETY_RELIEF/API526,77.40.58.73.772.1,CPPP/2025/HPCL_100497
HPCL-RED-04225,HPCL,"Bathinda Refinery (HMEL JV), Punjab",RED-CONC-DN500-SCH 160-A403WP304L,19,3187.27,41,HPCL/PO/2024/226994,HT-X79162,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.78.94.839.1,CPPP/2025/HPCL_961810
HPCL-TEE-04226,HPCL,"Bathinda Refinery (HMEL JV), Punjab",TEE-EQ-DN100-SCH 80-A234WPB,158,5406.29,75,HPCL/PO/2024/267990,HT-B39835,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.77.46.411.1,CPPP/2025/HPCL_426767
HPCL-PIP-04227,HPCL,"Mumbai Refinery, Maharashtra",PIPE-SMLS-DN400-API5LX65-BE,23,10116.96,667,HPCL/PO/2024/368497,HT-C95207,API 5L PSL2,73041910,GeM/CAT/PIPES/SEAMLESS/ASME,60.15.91.19.472.1,CPPP/2025/HPCL_301748
HPCL-PIP-04228,HPCL,"Mumbai Refinery, Maharashtra",PIPE-SMLS-DN20-SCH XXS-A333GR.6-BE,177,10678.43,151,HPCL/PO/2024/941829,HT-X15207,ASME B36.10M,73041910,GeM/CAT/PIPES/SEAMLESS/ASME,60.15.48.84.206.1,CPPP/2025/HPCL_476993
HPCL-PIP-04229,HPCL,"Mumbai Refinery, Maharashtra",PIPE-ERW-DN100-A106GR.B-BE,133,11219.73,131,HPCL/PO/2024/879935,HT-A93991,ASME B36.10M,73041910,GeM/CAT/PIPES/SEAMLESS/ASME,60.15.64.46.134.1,CPPP/2025/HPCL_153985
HPCL-BUT-04230,HPCL,"Bathinda Refinery (HMEL JV), Punjab",VLV-BFV-DN80-PN20-A352LCB-NITRONIC-60-RF,36,33924.4,74,HPCL/PO/2024/752280,HT-C30952,ASME B16.34,84818030,GeM/CAT/VALVES/BUTTERFLY/API609,77.18.78.89.657.1,CPPP/2025/HPCL_179046
HPCL-GAT-04231,HPCL,"Visakh Refinery, Andhra Pradesh",VLV-GT-DN150-PN50-A182F316L-TR8-RF,136,62587.38,689,HPCL/PO/2024/437269,HT-X49328,ASME B16.34,84818030,GeM/CAT/VALVES/GATE/API600,77.10.99.80.474.1,CPPP/2025/HPCL_752049
HPCL-GAT-04232,HPCL,"Mumbai Refinery, Maharashtra",VLV-GT-DN250-PN50-A182F316L-TR8-RF,95,50782.78,578,HPCL/PO/2024/659027,HT-A75813,ASME B16.34,84818030,GeM/CAT/VALVES/GATE/API600,77.10.72.24.506.1,CPPP/2025/HPCL_719751
HPCL-BAL-04233,HPCL,"Visakh Refinery, Andhra Pradesh",VLV-BL-DN500-PN250-A351CF8M-316SS/PEEK-RTJ,36,73877.52,253,HPCL/PO/2024/526265,HT-Z14198,API 607,84818030,GeM/CAT/VALVES/BALL/API6D,77.16.70.27.437.1,CPPP/2025/HPCL_591593
HPCL-STU-04234,HPCL,"Bathinda Refinery (HMEL JV), Punjab",STUD-M33-150MM-A193B7-2H,50,1780.7,350,HPCL/PO/2024/258505,HT-A38451,ASME B16.5,73181500,GeM/CAT/FASTENERS/STUD_BOLTS/B16.5,81.30.97.65.936.1,CPPP/2025/HPCL_112889
HPCL-PIP-04235,HPCL,"Mumbai Refinery, Maharashtra",PIPE-ERW-DN300-SCH 80-API5LX60-BE,92,7799.44,765,HPCL/PO/2024/715834,HT-Z80026,API 5L PSL2,73041910,GeM/CAT/PIPES/SEAMLESS/ASME,60.15.73.50.168.1,CPPP/2025/HPCL_209771
HPCL-RED-04236,HPCL,"Visakh Refinery, Andhra Pradesh",RED-CONC-DN400-SCH 160-A420WPL6,55,3775.47,82,HPCL/PO/2024/427049,HT-C74569,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.24.56.801.1,CPPP/2025/HPCL_876091
HPCL-RED-04237,HPCL,"Bathinda Refinery (HMEL JV), Punjab",RED-CONC-DN250-SCH 160-A403WP316L,71,4728.67,1079,HPCL/PO/2024/511708,HT-A44527,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.14.88.978.1,CPPP/2025/HPCL_576390
HPCL-ELB-04238,HPCL,"Visakh Refinery, Andhra Pradesh",ELB-90LR-DN100-A403WP304L,85,4035.96,504,HPCL/PO/2024/331769,HT-B27679,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.69.61.701.1,CPPP/2025/HPCL_834063
HPCL-ELB-04239,HPCL,"Mumbai Refinery, Maharashtra",ELB-90LR-DN25-SCH 80-A234WPB,73,3536.15,498,HPCL/PO/2024/556665,HT-A62699,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.89.19.579.1,CPPP/2025/HPCL_950602
HPCL-BAL-04240,HPCL,"Bathinda Refinery (HMEL JV), Punjab",VLV-BL-DN25-PN50-A351CF8M-316SS/PEEK-RF,153,66986.94,359,HPCL/PO/2024/429326,HT-C74406,API 607,84818030,GeM/CAT/VALVES/BALL/API6D,77.16.16.17.824.1,CPPP/2025/HPCL_536214
HPCL-CEN-04241,HPCL,"Bathinda Refinery (HMEL JV), Punjab",MECH-SEAL-DN300-A743CF8M-API610,35,106714.72,271,HPCL/PO/2024/778946,HT-B40481,API 610,84139120,GeM/CAT/PUMPS/SPARES/API610,58.10.60.43.149.1,CPPP/2025/HPCL_909037
HPCL-RED-04242,HPCL,"Visakh Refinery, Andhra Pradesh",RED-CONC-DN300-SCH 80-A420WPL6,144,4403.8,185,HPCL/PO/2024/356604,HT-A12572,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.82.61.871.1,CPPP/2025/HPCL_672557
HPCL-ELB-04243,HPCL,"Mumbai Refinery, Maharashtra",ELB-90LR-DN150-SCH 40-A403WP304L,137,3123.77,19,HPCL/PO/2024/111048,HT-C38300,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.30.76.193.1,CPPP/2025/HPCL_241562
HPCL-ELB-04244,HPCL,"Visakh Refinery, Andhra Pradesh",ELB-90LR-DN300-SCH 80-A403WP316L,139,3804.46,855,HPCL/PO/2024/813914,HT-Z71658,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.30.44.241.1,CPPP/2025/HPCL_583637
HPCL-BUT-04245,HPCL,"Bathinda Refinery (HMEL JV), Punjab",VLV-BFV-DN80-PN20-A351CF8M-SS316+STELLITE-RF,141,81449.5,11,HPCL/PO/2024/548392,HT-C67828,ASME B16.34,84818030,GeM/CAT/VALVES/BUTTERFLY/API609,77.18.16.57.725.1,CPPP/2025/HPCL_764044
HPCL-BAL-04246,HPCL,"Bathinda Refinery (HMEL JV), Punjab",VLV-BL-DN400-PN100-A182F51-316SS/PEEK-RF,167,54160.1,916,HPCL/PO/2024/410603,HT-C59292,API 6D,84818030,GeM/CAT/VALVES/BALL/API6D,77.16.79.75.790.1,CPPP/2025/HPCL_701829
HPCL-CHE-04247,HPCL,"Mumbai Refinery, Maharashtra",VLV-CHK-DN600-PN20-A216WCB-TR16-RF,38,21924.17,156,HPCL/PO/2024/158840,HT-B36593,API 594,84813000,GeM/CAT/VALVES/CHECK/API594,77.14.42.82.815.1,CPPP/2025/HPCL_603309
HPCL-ELB-04248,HPCL,"Visakh Refinery, Andhra Pradesh",ELB-90LR-DN150-SCH 40-A420WPL6,133,3090.43,239,HPCL/PO/2024/709387,HT-A98165,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.79.62.599.1,CPPP/2025/HPCL_764338
HPCL-PSV-04249,HPCL,"Bathinda Refinery (HMEL JV), Punjab",VLV-PSV-DN400-PN420-ORF-E-A216WCB,27,66748.53,350,HPCL/PO/2024/804132,HT-C69244,API 526,84814000,GeM/CAT/VALVES/SAFETY_RELIEF/API526,77.40.50.95.633.1,CPPP/2025/HPCL_876714
HPCL-PSV-04250,HPCL,"Mumbai Refinery, Maharashtra",VLV-PSV-DN100-PN50-ORF-M-A351CF8M,44,138257.43,179,HPCL/PO/2024/109236,HT-X98944,ASME SEC VIII,84814000,GeM/CAT/VALVES/SAFETY_RELIEF/API526,77.40.90.84.583.1,CPPP/2025/HPCL_623387
HPCL-ELB-04251,HPCL,"Visakh Refinery, Andhra Pradesh",ELB-90LR-DN15-SCH 40-A403WP304L,11,4049.24,808,HPCL/PO/2024/193622,HT-A97050,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.43.64.903.1,CPPP/2025/HPCL_342665
HPCL-PIP-04252,HPCL,"Bathinda Refinery (HMEL JV), Punjab",PIPE-ERW-DN600-SCH 20-A106GR.B-BE,20,7527.88,42,HPCL/PO/2024/770945,HT-B80328,API 5L PSL2,73041910,GeM/CAT/PIPES/SEAMLESS/ASME,60.15.93.91.524.1,CPPP/2025/HPCL_809647
