canonical_id,item_type,size_nb_mm,size_inch,dn_code,pressure_class,metallurgy,facing_end,standard,canonical_description,unspsc_code,gem_category_id
CAN-001988,GLOBE_VALVE,300.0,"12""",DN300,300,ASTM A105,RF,ASME B16.34,"VALVE, GLOBE, 12"" (DN300), CLASS 300, ASTM A105, RF FACING, ASME B16.34",40141602,GEM-VALVE-GLOBE
CAN-001989,GLOBE_VALVE,300.0,"12""",DN300,600,ASTM A216 WCB,RF,BS 1873,"VALVE, GLOBE, 12"" (DN300), CLASS 600, ASTM A216 WCB, RF FACING, BS 1873",40141602,GEM-VALVE-GLOBE
CAN-001990,GLOBE_VALVE,300.0,"12""",DN300,600,ASTM A216 WCB,RF,ASME B16.34,"VALVE, GLOBE, 12"" (DN300), CLASS 600, ASTM A216 WCB, RF FACING, ASME B16.34",40141602,GEM-VALVE-GLOBE
CAN-001991,GLOBE_VALVE,300.0,"12""",DN300,600,ASTM A105,RF,BS 1873,"VALVE, GLOBE, 12"" (DN300), CLASS 600, ASTM A105, RF FACING, BS 1873",40141602,GEM-VALVE-GLOBE
CAN-001992,GLOBE_VALVE,300.0,"12""",DN300,600,ASTM A105,RF,ASME B16.34,"VALVE, GLOBE, 12"" (DN300), CLASS 600, ASTM A105, RF FACING, ASME B16.34",40141602,GEM-VALVE-GLOBE
CAN-001993,GLOBE_VALVE,300.0,"12""",DN300,900,ASTM A216 WCB,RF,BS 1873,"VALVE, GLOBE, 12"" (DN300), CLASS 900, ASTM A216 WCB, RF FACING, BS 1873",40141602,GEM-VALVE-GLOBE
CAN-001994,GLOBE_VALVE,300.0,"12""",DN300,900,ASTM A216 WCB,RF,ASME B16.34,"VALVE, GLOBE, 12"" (DN300), CLASS 900, ASTM A216 WCB, RF FACING, ASME B16.34",40141602,GEM-VALVE-GLOBE
CAN-001995,GLOBE_VALVE,300.0,"12""",DN300,900,ASTM A105,RF,BS 1873,"VALVE, GLOBE, 12"" (DN300), CLASS 900, ASTM A105, RF FACING, BS 1873",40141602,GEM-VALVE-GLOBE
CAN-001996,GLOBE_VALVE,300.0,"12""",DN300,900,ASTM A105,RF,ASME B16.34,"VALVE, GLOBE, 12"" (DN300), CLASS 900, ASTM A105, RF FACING, ASME B16.34",40141602,GEM-VALVE-GLOBE
CAN-001997,GLOBE_VALVE,300.0,"12""",DN300,1500,ASTM A216 WCB,RF,BS 1873,"VALVE, GLOBE, 12"" (DN300), CLASS 1500, ASTM A216 WCB, RF FACING, BS 1873",40141602,GEM-VALVE-GLOBE
CAN-001998,GLOBE_VALVE,300.0,"12""",DN300,1500,ASTM A216 WCB,RF,ASME B16.34,"VALVE, GLOBE, 12"" (DN300), CLASS 1500, ASTM A216 WCB, RF FACING, ASME B16.34",40141602,GEM-VALVE-GLOBE
CAN-001999,GLOBE_VALVE,300.0,"12""",DN300,1500,ASTM A105,RF,BS 1873,"VALVE, GLOBE, 12"" (DN300), CLASS 1500, ASTM A105, RF FACING, BS 1873",40141602,GEM-VALVE-GLOBE
CAN-002000,GLOBE_VALVE,300.0,"12""",DN300,1500,ASTM A105,RF,ASME B16.34,"VALVE, GLOBE, 12"" (DN300), CLASS 1500, ASTM A105, RF FACING, ASME B16.34",40141602,GEM-VALVE-GLOBE
CAN-002001,SPIRAL_WOUND_GASKET,15.0,"1/2""",DN15,150,SS316 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 1/2"" (DN15), CLASS 150, SS316 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002002,SPIRAL_WOUND_GASKET,15.0,"1/2""",DN15,150,SS304 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 1/2"" (DN15), CLASS 150, SS304 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002003,SPIRAL_WOUND_GASKET,15.0,"1/2""",DN15,300,SS316 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 1/2"" (DN15), CLASS 300, SS316 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002004,SPIRAL_WOUND_GASKET,15.0,"1/2""",DN15,300,SS304 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 1/2"" (DN15), CLASS 300, SS304 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002005,SPIRAL_WOUND_GASKET,15.0,"1/2""",DN15,600,SS316 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 1/2"" (DN15), CLASS 600, SS316 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002006,SPIRAL_WOUND_GASKET,15.0,"1/2""",DN15,600,SS304 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 1/2"" (DN15), CLASS 600, SS304 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002007,SPIRAL_WOUND_GASKET,15.0,"1/2""",DN15,900,SS316 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 1/2"" (DN15), CLASS 900, SS316 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002008,SPIRAL_WOUND_GASKET,15.0,"1/2""",DN15,900,SS304 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 1/2"" (DN15), CLASS 900, SS304 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002009,SPIRAL_WOUND_GASKET,15.0,"1/2""",DN15,1500,SS316 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 1/2"" (DN15), CLASS 1500, SS316 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002010,SPIRAL_WOUND_GASKET,15.0,"1/2""",DN15,1500,SS304 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 1/2"" (DN15), CLASS 1500, SS304 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002011,SPIRAL_WOUND_GASKET,25.0,"1""",DN25,150,SS316 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 1"" (DN25), CLASS 150, SS316 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002012,SPIRAL_WOUND_GASKET,25.0,"1""",DN25,150,SS304 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 1"" (DN25), CLASS 150, SS304 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002013,SPIRAL_WOUND_GASKET,25.0,"1""",DN25,300,SS316 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 1"" (DN25), CLASS 300, SS316 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002014,SPIRAL_WOUND_GASKET,25.0,"1""",DN25,300,SS304 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 1"" (DN25), CLASS 300, SS304 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002015,SPIRAL_WOUND_GASKET,25.0,"1""",DN25,600,SS316 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 1"" (DN25), CLASS 600, SS316 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002016,SPIRAL_WOUND_GASKET,25.0,"1""",DN25,600,SS304 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 1"" (DN25), CLASS 600, SS304 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002017,SPIRAL_WOUND_GASKET,25.0,"1""",DN25,900,SS316 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 1"" (DN25), CLASS 900, SS316 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002018,SPIRAL_WOUND_GASKET,25.0,"1""",DN25,900,SS304 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 1"" (DN25), CLASS 900, SS304 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002019,SPIRAL_WOUND_GASKET,25.0,"1""",DN25,1500,SS316 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 1"" (DN25), CLASS 1500, SS316 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002020,SPIRAL_WOUND_GASKET,25.0,"1""",DN25,1500,SS304 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 1"" (DN25), CLASS 1500, SS304 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002021,SPIRAL_WOUND_GASKET,40.0,"1.5""",DN40,150,SS316 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 1.5"" (DN40), CLASS 150, SS316 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002022,SPIRAL_WOUND_GASKET,40.0,"1.5""",DN40,150,SS304 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 1.5"" (DN40), CLASS 150, SS304 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002023,SPIRAL_WOUND_GASKET,40.0,"1.5""",DN40,300,SS316 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 1.5"" (DN40), CLASS 300, SS316 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002024,SPIRAL_WOUND_GASKET,40.0,"1.5""",DN40,300,SS304 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 1.5"" (DN40), CLASS 300, SS304 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002025,SPIRAL_WOUND_GASKET,40.0,"1.5""",DN40,600,SS316 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 1.5"" (DN40), CLASS 600, SS316 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002026,SPIRAL_WOUND_GASKET,40.0,"1.5""",DN40,600,SS304 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 1.5"" (DN40), CLASS 600, SS304 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002027,SPIRAL_WOUND_GASKET,40.0,"1.5""",DN40,900,SS316 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 1.5"" (DN40), CLASS 900, SS316 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002028,SPIRAL_WOUND_GASKET,40.0,"1.5""",DN40,900,SS304 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 1.5"" (DN40), CLASS 900, SS304 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002029,SPIRAL_WOUND_GASKET,40.0,"1.5""",DN40,1500,SS316 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 1.5"" (DN40), CLASS 1500, SS316 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002030,SPIRAL_WOUND_GASKET,40.0,"1.5""",DN40,1500,SS304 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 1.5"" (DN40), CLASS 1500, SS304 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002031,SPIRAL_WOUND_GASKET,50.0,"2""",DN50,150,SS316 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 2"" (DN50), CLASS 150, SS316 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002032,SPIRAL_WOUND_GASKET,50.0,"2""",DN50,150,SS304 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 2"" (DN50), CLASS 150, SS304 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002033,SPIRAL_WOUND_GASKET,50.0,"2""",DN50,300,SS316 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 2"" (DN50), CLASS 300, SS316 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002034,SPIRAL_WOUND_GASKET,50.0,"2""",DN50,300,SS304 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 2"" (DN50), CLASS 300, SS304 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002035,SPIRAL_WOUND_GASKET,50.0,"2""",DN50,600,SS316 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 2"" (DN50), CLASS 600, SS316 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002036,SPIRAL_WOUND_GASKET,50.0,"2""",DN50,600,SS304 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 2"" (DN50), CLASS 600, SS304 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002037,SPIRAL_WOUND_GASKET,50.0,"2""",DN50,900,SS316 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 2"" (DN50), CLASS 900, SS316 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002038,SPIRAL_WOUND_GASKET,50.0,"2""",DN50,900,SS304 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 2"" (DN50), CLASS 900, SS304 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002039,SPIRAL_WOUND_GASKET,50.0,"2""",DN50,1500,SS316 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 2"" (DN50), CLASS 1500, SS316 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002040,SPIRAL_WOUND_GASKET,50.0,"2""",DN50,1500,SS304 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 2"" (DN50), CLASS 1500, SS304 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002041,SPIRAL_WOUND_GASKET,80.0,"3""",DN80,150,SS316 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 3"" (DN80), CLASS 150, SS316 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002042,SPIRAL_WOUND_GASKET,80.0,"3""",DN80,150,SS304 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 3"" (DN80), CLASS 150, SS304 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002043,SPIRAL_WOUND_GASKET,80.0,"3""",DN80,300,SS316 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 3"" (DN80), CLASS 300, SS316 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002044,SPIRAL_WOUND_GASKET,80.0,"3""",DN80,300,SS304 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 3"" (DN80), CLASS 300, SS304 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002045,SPIRAL_WOUND_GASKET,80.0,"3""",DN80,600,SS316 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 3"" (DN80), CLASS 600, SS316 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002046,SPIRAL_WOUND_GASKET,80.0,"3""",DN80,600,SS304 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 3"" (DN80), CLASS 600, SS304 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002047,SPIRAL_WOUND_GASKET,80.0,"3""",DN80,900,SS316 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 3"" (DN80), CLASS 900, SS316 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002048,SPIRAL_WOUND_GASKET,80.0,"3""",DN80,900,SS304 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 3"" (DN80), CLASS 900, SS304 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002049,SPIRAL_WOUND_GASKET,80.0,"3""",DN80,1500,SS316 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 3"" (DN80), CLASS 1500, SS316 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002050,SPIRAL_WOUND_GASKET,80.0,"3""",DN80,1500,SS304 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 3"" (DN80), CLASS 1500, SS304 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002051,SPIRAL_WOUND_GASKET,100.0,"4""",DN100,150,SS316 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 4"" (DN100), CLASS 150, SS316 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002052,SPIRAL_WOUND_GASKET,100.0,"4""",DN100,150,SS304 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 4"" (DN100), CLASS 150, SS304 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002053,SPIRAL_WOUND_GASKET,100.0,"4""",DN100,300,SS316 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 4"" (DN100), CLASS 300, SS316 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002054,SPIRAL_WOUND_GASKET,100.0,"4""",DN100,300,SS304 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 4"" (DN100), CLASS 300, SS304 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002055,SPIRAL_WOUND_GASKET,100.0,"4""",DN100,600,SS316 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 4"" (DN100), CLASS 600, SS316 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002056,SPIRAL_WOUND_GASKET,100.0,"4""",DN100,600,SS304 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 4"" (DN100), CLASS 600, SS304 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002057,SPIRAL_WOUND_GASKET,100.0,"4""",DN100,900,SS316 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 4"" (DN100), CLASS 900, SS316 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002058,SPIRAL_WOUND_GASKET,100.0,"4""",DN100,900,SS304 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 4"" (DN100), CLASS 900, SS304 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002059,SPIRAL_WOUND_GASKET,100.0,"4""",DN100,1500,SS316 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 4"" (DN100), CLASS 1500, SS316 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002060,SPIRAL_WOUND_GASKET,100.0,"4""",DN100,1500,SS304 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 4"" (DN100), CLASS 1500, SS304 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002061,SPIRAL_WOUND_GASKET,150.0,"6""",DN150,150,SS316 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 6"" (DN150), CLASS 150, SS316 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002062,SPIRAL_WOUND_GASKET,150.0,"6""",DN150,150,SS304 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 6"" (DN150), CLASS 150, SS304 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002063,SPIRAL_WOUND_GASKET,150.0,"6""",DN150,300,SS316 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 6"" (DN150), CLASS 300, SS316 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002064,SPIRAL_WOUND_GASKET,150.0,"6""",DN150,300,SS304 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 6"" (DN150), CLASS 300, SS304 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002065,SPIRAL_WOUND_GASKET,150.0,"6""",DN150,600,SS316 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 6"" (DN150), CLASS 600, SS316 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002066,SPIRAL_WOUND_GASKET,150.0,"6""",DN150,600,SS304 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 6"" (DN150), CLASS 600, SS304 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002067,SPIRAL_WOUND_GASKET,150.0,"6""",DN150,900,SS316 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 6"" (DN150), CLASS 900, SS316 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002068,SPIRAL_WOUND_GASKET,150.0,"6""",DN150,900,SS304 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 6"" (DN150), CLASS 900, SS304 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002069,SPIRAL_WOUND_GASKET,150.0,"6""",DN150,1500,SS316 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 6"" (DN150), CLASS 1500, SS316 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002070,SPIRAL_WOUND_GASKET,150.0,"6""",DN150,1500,SS304 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 6"" (DN150), CLASS 1500, SS304 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002071,SPIRAL_WOUND_GASKET,200.0,"8""",DN200,150,SS316 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 8"" (DN200), CLASS 150, SS316 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002072,SPIRAL_WOUND_GASKET,200.0,"8""",DN200,150,SS304 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 8"" (DN200), CLASS 150, SS304 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002073,SPIRAL_WOUND_GASKET,200.0,"8""",DN200,300,SS316 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 8"" (DN200), CLASS 300, SS316 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002074,SPIRAL_WOUND_GASKET,200.0,"8""",DN200,300,SS304 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 8"" (DN200), CLASS 300, SS304 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002075,SPIRAL_WOUND_GASKET,200.0,"8""",DN200,600,SS316 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 8"" (DN200), CLASS 600, SS316 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002076,SPIRAL_WOUND_GASKET,200.0,"8""",DN200,600,SS304 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 8"" (DN200), CLASS 600, SS304 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002077,SPIRAL_WOUND_GASKET,200.0,"8""",DN200,900,SS316 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 8"" (DN200), CLASS 900, SS316 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002078,SPIRAL_WOUND_GASKET,200.0,"8""",DN200,900,SS304 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 8"" (DN200), CLASS 900, SS304 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002079,SPIRAL_WOUND_GASKET,200.0,"8""",DN200,1500,SS316 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 8"" (DN200), CLASS 1500, SS316 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002080,SPIRAL_WOUND_GASKET,200.0,"8""",DN200,1500,SS304 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 8"" (DN200), CLASS 1500, SS304 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002081,SPIRAL_WOUND_GASKET,250.0,"10""",DN250,150,SS316 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 10"" (DN250), CLASS 150, SS316 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002082,SPIRAL_WOUND_GASKET,250.0,"10""",DN250,150,SS304 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 10"" (DN250), CLASS 150, SS304 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002083,SPIRAL_WOUND_GASKET,250.0,"10""",DN250,300,SS316 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 10"" (DN250), CLASS 300, SS316 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002084,SPIRAL_WOUND_GASKET,250.0,"10""",DN250,300,SS304 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 10"" (DN250), CLASS 300, SS304 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002085,SPIRAL_WOUND_GASKET,250.0,"10""",DN250,600,SS316 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 10"" (DN250), CLASS 600, SS316 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002086,SPIRAL_WOUND_GASKET,250.0,"10""",DN250,600,SS304 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 10"" (DN250), CLASS 600, SS304 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002087,SPIRAL_WOUND_GASKET,250.0,"10""",DN250,900,SS316 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 10"" (DN250), CLASS 900, SS316 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
CAN-002088,SPIRAL_WOUND_GASKET,250.0,"10""",DN250,900,SS304 / GRAPHITE,RF,ASME B16.20,"GASKET, SPIRAL WOUND, 10"" (DN250), CLASS 900, SS304 / GRAPHITE, RF FACING, ASME B16.20",31161618,GEM-GASKET-SW
